prev_surprise_1q,avg_surprise_4q,beat_streak,surprise_consistency,eps_estimate_revision_pct,num_analysts,revenue_growth,gross_margin,revenue_growth_accel,gross_margin_trend,price_return_30d,price_return_5d,price_volatility_30d,pct_from_52w_high,fiscal_quarter,ticker_encoded,label,ticker,earnings_date
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,-0.2328318584070796,0.4705061923887624,0.003694507970495347,0.46936168624537195,-0.10915775917885495,-0.012821090514071837,0.017626454436727942,-0.11817078640647118,1,0,Meet,AAPL,2025-03-31
1.693034951587945,3.2910233287898096,0.0,3.1741493676573134,,,-0.0138738871003261,0.4649070568718363,0.21895797130675348,0.46936168624537195,-0.04904229257694865,-0.0020843207670993144,0.01710031941656965,-0.05614256688147842,2,0,Beat,AAPL,2025-06-30
10.119799119041604,5.9064170353147745,1.0,5.958622086266294,,,0.0896465183546726,0.4717760037475845,0.1035204054549987,0.46770662463029933,0.10307013027203556,-0.002421057577219492,0.017900595075369174,-0.005489100657377966,3,0,Beat,AAPL,2025-09-30
4.523907725164277,5.445580598597942,2.0,4.288321262182655,,,0.4029629340464153,0.4815868555051615,0.31331641569174273,0.4683415303097104,0.004955827470462501,0.010296427262163555,0.008780532477159132,-0.04343263450828345,4,0,Beat,AAPL,2025-12-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,-0.0838709677419354,0.7772887323943662,0.003694507970495347,0.46936168624537195,-0.252323108595939,-0.0703281803089934,0.03379991992551634,-0.252323108595939,1,1,Beat,ABNB,2025-03-31
2.0278025762020135,3.2910233287898096,1.0,3.1741493676573134,,,0.3626760563380282,0.8242894056847545,0.4465470240799636,0.46936168624537195,-0.016594700819405603,0.030567727958922725,0.019179993246762603,-0.04351532383210428,2,1,Beat,ABNB,2025-06-30
9.41035255627198,5.719077566236996,2.0,5.220251153356084,,,0.322674418604651,0.865934065934066,-0.04000163773337717,0.8007890690395604,-0.011191059496044028,-0.013871216990583439,0.019146671532172612,-0.05543684631512963,3,1,Miss,ABNB,2025-09-30
-4.764777619291814,2.2244591710607264,0.0,7.089611007366404,,,-0.3216117216117216,0.8246940244780417,-0.6442861402163726,0.8451117358094102,0.11965250676763328,-0.0024096519781552517,0.016662863367861862,-0.0024096519781552517,4,1,Miss,ABNB,2025-12-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,0.0278263913195659,0.8913672739656053,0.003694507970495347,0.46936168624537195,0.2009645324370847,-0.002341132073804032,0.021295294381593523,-0.017400417066804248,2,2,Meet,ADBE,2025-05-31
1.71365395245991,3.2910233287898096,0.0,3.1741493676573134,,,0.0195811340030649,0.8927855711422845,-0.008245257316501001,0.46936168624537195,-0.029862871756615006,-0.01792345860852242,0.015105938777307275,-0.06681660391337811,3,2,Beat,ADBE,2025-08-31
2.4774057584196365,2.095529855439773,1.0,0.5400540811375949,,,0.0344021376085503,0.8952211817888279,0.0148210036054854,0.8920764225539449,-0.039398681204044154,-0.012523512532831883,0.01792421741122122,-0.11052762739166073,4,2,Meet,ADBE,2025-11-30
1.8965731256125304,2.029210945497359,0.0,0.39877788143844706,,,0.0329350984824023,0.8962175679899969,-0.0014670391261479981,0.8940033764655562,-0.14912624337277175,0.0016628251719468141,0.023014042092575904,-0.26515559453999327,1,2,Beat,ADBE,2026-02-28
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,-0.0287281274484199,0.5022855606345792,0.003694507970495347,0.46936168624537195,-0.08735629873309551,-0.09336844440831715,0.028318535478772694,-0.13623429940834206,1,3,Beat,AMD,2025-03-31
2.8288649192900452,3.2910233287898096,1.0,3.1741493676573134,,,0.0332078515730034,0.3980481457384515,0.061935979021423296,0.46936168624537195,0.2506304916099549,0.10981629515711853,0.027076043313934324,0.0,2,3,Meet,AMD,2025-06-30
-0.5469915464942879,1.1409366863978787,0.0,2.3870909992685543,,,0.2031229668184775,0.5169803158122431,0.1699151152454741,0.45016685318651534,-0.10168434652435102,-0.0020651266420339885,0.026140285934544434,-0.1353431932702468,3,3,Beat,AMD,2025-09-30
2.4765157984628448,1.5861297237528673,1.0,1.8557187936006236,,,0.1107505948518279,0.5430379746835443,-0.0923723719666496,0.4575142307753473,-0.12641301915184847,0.0030704985879497233,0.035299232551680076,-0.16961291862648917,4,3,Beat,AMD,2025-12-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,-0.1710669251086308,0.5055085535148747,0.003694507970495347,0.46936168624537195,-0.15725027377476616,-0.05185473566358055,0.01931147250242171,-0.20383374715166327,1,4,Beat,AMZN,2025-03-31
17.083946980854193,3.2910233287898096,1.0,3.1741493676573134,,,0.0773124682816523,0.5181393185531479,0.2483793933902831,0.46936168624537195,0.08836577006684729,0.07113734227570927,0.018578375143187248,0.0,2,4,Beat,AMZN,2025-06-30
26.13370172382725,21.608824352340722,2.0,6.39914294683137,,,0.0743401986857641,0.5078509621522015,-0.0029722695958881995,0.5118239360340113,-0.0486949749359049,-0.0344858144143033,0.01656944050298576,-0.07748491558189151,3,4,Beat,AMZN,2025-09-30
25.19501531231342,22.80422133899829,3.0,4.976086523978537,,,0.184365789897263,0.4846944035691188,0.1100255912114989,0.5129951403526747,-0.011163641782489731,0.015934924331954523,0.01555015231439969,-0.08633855384165846,4,4,Meet,AMZN,2025-12-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,0.16685473943373,0.1070376719855817,0.003694507970495347,0.46936168624537195,0.040292849773363636,0.06576923974831601,0.01826708182074776,-0.013608530779421715,2,5,Beat,BA,2025-06-30
2.34836433510261,3.2910233287898096,1.0,3.1741493676573134,,,-0.0722816101553365,0.1145969302786154,-0.2391363495890665,0.46936168624537195,-0.21583800210857165,-0.039766137009326616,0.019386464149126596,-0.22144579688058755,1,5,Beat,BA,2026-03-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,-0.0081289330383064,0.1298789652717348,0.003694507970495347,0.46936168624537195,0.043714092172371016,-0.009222756730542792,0.017232316402201225,-0.027082737274689832,2,6,Meet,COST,2025-05-31
1.2346847059936616,3.2910233287898096,0.0,3.1741493676573134,,,0.3631200063286133,0.1290565950136961,0.3712489393669197,0.46936168624537195,-0.0030954725972377932,0.0018478895915220168,0.01003701285643041,-0.05152982058748488,3,6,Meet,COST,2025-08-31
1.130002877122744,1.182343791558203,0.0,0.0740212310616357,,,-0.2187775662751288,0.1306996300533376,-0.5818975726037421,0.12946778014271543,-0.022905939819687977,0.016217851513516804,0.011279350787289638,-0.04199777801063696,4,6,Beat,COST,2025-11-30
5.211229077578074,2.5253055535648268,1.0,2.3266668119779736,,,0.0340232070958443,0.1275629696682328,0.25280077337097306,0.12987811253351683,0.039020864226642346,0.001491947054092187,0.01348102236343191,-0.03116407866924084,1,6,Meet,COST,2026-02-28
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,-0.0164114880416291,0.7695594668837115,0.003694507970495347,0.46936168624537195,-0.05233327454299285,0.09141708594257703,0.028980734887121138,-0.0921401636645871,2,7,Meet,CRM,2025-04-30
1.31473540360963,3.2910233287898096,0.0,3.1741493676573134,,,0.0414080781361276,0.780969128565846,0.0578195661777567,0.46936168624537195,0.014908358829184381,0.0006361725068252419,0.013445621833629715,-0.024392527624700774,3,7,Beat,CRM,2025-07-31
4.704883349404873,3.0098093765072513,1.0,2.3971966016974604,,,0.0022469714732318,0.78019300126718,-0.0391611066628958,0.7752642977247788,0.02939248887051563,-0.01407566614451135,0.021407316974482227,-0.04536645490175093,4,7,Beat,CRM,2025-10-31
13.549018237719237,6.522878996911246,2.0,6.316506174065798,,,0.0918218149917144,0.7760914204088921,0.0895748435184826,0.780581064916513,-0.15881855474913223,-0.061258502032438523,0.023666794463498526,-0.19588325110568633,1,7,Beat,CRM,2026-01-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,-0.0461993627674101,0.2899720179605648,0.003694507970495347,0.46936168624537195,0.06920304300286308,0.0064839918268637066,0.014764429169625743,-0.011192392655042752,1,8,Meet,CVX,2025-03-31
1.3095890920244406,3.2910233287898096,0.0,3.1741493676573134,,,-0.0374395349341662,0.296856338028169,0.008759827833243902,0.46936168624537195,0.023066337774174064,-0.020904332244978344,0.011921076664486855,-0.038515630489195235,2,8,Meet,CVX,2025-06-30
1.712446845190211,1.5110179686073257,0.0,0.28486344911709266,,,0.0854985915492958,0.3111959974257302,0.122938126483462,0.2934141779943669,0.03444856534248715,0.026337775445499163,0.010394198034737998,-0.01031940010056859,3,8,Beat,CVX,2025-09-30
8.391239644242383,3.8044251938190112,1.0,3.9774016259715257,,,-0.0494508916523075,0.3178849891890711,-0.1349494832016033,0.30402616772694957,-0.0313644978982823,0.007943891636727415,0.01056062855329202,-0.0313644978982823,4,8,Beat,CVX,2025-12-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,-0.043296881328473,0.3730155370221413,0.003694507970495347,0.46936168624537195,-0.1115238523392574,-0.021062100846327828,0.016253643959008576,-0.1397368264889757,1,9,Beat,DIS,2025-03-31
19.79213998331172,3.2910233287898096,1.0,3.1741493676573134,,,0.0012277210956352,0.38553911205074,0.0445246024241082,0.46936168624537195,0.09482890170835713,0.04341152070916103,0.02058734102264301,0.0,2,9,Beat,DIS,2025-06-30
11.303914994227409,15.548027488769565,2.0,6.0020814500186255,,,-0.0501479915433403,0.3759793447293447,-0.0513757126389755,0.37927732453644064,-0.01663922385479735,0.008084650021829749,0.011334473516616065,-0.04926680581520052,3,9,Beat,DIS,2025-09-30
8.417495262839186,13.171183413459438,3.0,5.912753516031206,,,0.1565616096866096,0.358415765366999,0.20670960122994989,0.38075922839004234,0.0866029974975721,0.01610611525382673,0.018006603635377552,-0.01446552554827723,4,9,Beat,DIS,2025-12-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,0.2342654762783147,0.0641040969233221,0.003694507970495347,0.46936168624537195,0.0046512880719870395,0.0046512880719870395,0.015082473372026282,0.0,2,10,Beat,F,2025-06-30
11.114447881317751,3.2910233287898096,1.0,3.1741493676573134,,,0.0069743344492267,0.0850516483951399,-0.227291141829088,0.46936168624537195,0.04982531654503693,0.030017195622388113,0.011970798167245012,0.0,3,10,Beat,F,2025-09-30
25.407574617506903,18.261011249412327,2.0,10.106766839518095,,,-0.0918985237661772,-0.1870777947265199,-0.0988728582154039,0.07457787265923099,0.006823372079332399,-0.013372926686430399,0.014813507195283928,-0.03488373396434422,4,10,Miss,F,2025-12-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,0.1095228508153816,0.3788786064235166,0.003694507970495347,0.46936168624537195,0.10955616474779582,0.02703688593111951,0.014450222060664463,-0.004381340962525656,2,11,Beat,GE,2025-06-30
15.974429734167048,3.2910233287898096,1.0,3.1741493676573134,,,0.1051533297042279,0.3627780970363681,-0.004369521111153699,0.46936168624537195,0.10128795870919573,-0.020064995511497458,0.014198323750003716,-0.03484598417392842,3,11,Beat,GE,2025-09-30
13.01358205398781,14.494005894077429,2.0,2.0936354727151976,,,0.044002955422379,0.3423763466226311,-0.0611503742818489,0.37082835172994233,0.023345934020047338,-0.008876459853234027,0.016596951005320812,-0.015197161450062247,4,11,Beat,GE,2025-12-31
9.80863921217548,12.932217000110112,3.0,3.0837004384772286,,,-0.0255563419045372,0.3607165913492576,-0.06955929732691621,0.3525772218294996,-0.10205137999099059,-0.02994446981702329,0.02073208918793065,-0.18082383127890714,1,11,Beat,GE,2026-03-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,0.0704679691049523,0.0905309621832689,0.003694507970495347,0.46936168624537195,-0.00562218031787877,0.023907638485072918,0.017264436604356583,-0.012322280382873118,2,12,Beat,GM,2025-06-30
2.1462831672614966,3.2910233287898096,1.0,3.1741493676573134,,,0.0311743983701879,0.0640653618982939,-0.0392935707347644,0.46936168624537195,0.09036367514782005,0.040081533586241454,0.010368356981760031,0.0,3,12,Beat,GM,2025-09-30
20.545208758470455,11.345745962865976,2.0,13.010005052090563,,,-0.0680167109135436,-0.024753787042353,-0.0991911092837315,0.07729816204078141,0.17832604639078753,-0.0012043620823048299,0.015382714903906978,-0.0015651236064631623,4,12,Beat,GM,2025-12-31
10.648727760046542,11.113406561926164,3.0,9.20826045023696,,,-0.0680167109135436,-0.024753787042353,0.0,0.01965578742797045,-0.09777005067054863,-0.03618591943472354,0.0183634815611595,-0.15224470522673578,1,12,Beat,GM,2026-03-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,-0.0646321616270512,0.5970365937451515,0.003694507970495347,0.46936168624537195,-0.16586010359692702,-0.07961599122791638,0.021878405872860846,-0.25134354481615984,1,13,Beat,GOOGL,2025-03-31
40.09652201659222,3.2910233287898096,1.0,3.1741493676573134,,,0.0686437484761841,0.5951487119923674,0.1332759101032353,0.46936168624537195,0.0901811918451296,0.08075549946891847,0.02109900578520477,-0.0003920055863793044,2,13,Beat,GOOGL,2025-06-30
5.665210529927042,22.88086627325963,2.0,24.34661383736721,,,0.061372215539055,0.5957927031833193,-0.007271532937129094,0.5960926528687595,0.210203592120927,-0.02371995079913886,0.019018127424293742,-0.03211374123063824,3,13,Beat,GOOGL,2025-09-30
26.879429175195305,24.213720573904855,3.0,17.369752572595434,,,0.1121978387040041,0.597931985697845,0.050825623164949096,0.5954707075878434,0.1351437765025652,0.012202217527477565,0.020506478855588834,-0.029912501796326055,4,13,Beat,GOOGL,2025-12-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,0.0038283296393311,0.3376906864712967,0.003694507970495347,0.46936168624537195,0.007878480780028707,0.00702547540386199,0.02004434989650572,-0.07828000757594857,2,14,Meet,HD,2025-04-30
-0.8113409415121203,3.2910233287898096,0.0,3.1741493676573134,,,0.1360146527498995,0.334054818119575,0.13218632311056838,0.46936168624537195,0.06725880712925625,0.002630515918062614,0.011368561319049947,0.0,3,14,Meet,HD,2025-07-31
-0.3084473679726128,-0.5598941547423666,0.0,0.3555994560649215,,,-0.0866886056938401,0.3340829947765525,-0.2227032584437396,0.33587275229543584,-0.09447150995948246,-0.018154426458973357,0.010002556210713843,-0.10717490996365246,4,14,Miss,HD,2025-10-31
-2.450475358311923,-1.1900878892655522,0.0,1.120115135007858,,,-0.0762720061907525,0.3263521650348185,0.010416599503087598,0.33406890644806375,0.054241825777090816,-0.031164456787416507,0.014029559545584998,-0.03808245611343905,1,14,Beat,HD,2026-01-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,0.001538123489343,0.3614889571449466,0.003694507970495347,0.46936168624537195,0.0326576529409522,0.00852354639524733,0.034932929387257346,-0.16179155136926804,4,15,Beat,INTC,2025-12-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,0.0845018955830629,0.6787263614539022,0.003694507970495347,0.46936168624537195,0.027448709852455126,0.007203309489810967,0.010926056561975366,-0.02985361536927264,2,16,Beat,JNJ,2025-06-30
3.205710964395897,3.2910233287898096,1.0,3.1741493676573134,,,0.0105294191972371,0.6956195557037469,-0.0739724763858258,0.46936168624537195,0.024847704959496127,0.03157110370285236,0.007920011566709543,0.0,3,16,Meet,JNJ,2025-09-30
1.4882527347459489,2.346981849570923,0.0,1.2144263605901213,,,0.023798607927312,0.6756228627259404,0.013269188730074901,0.6871729585788245,0.06608399443302167,0.0011575961541022781,0.010680344846511623,-0.030863317251869644,4,16,Meet,JNJ,2025-12-31
-0.110041377182047,1.5279741073199329,0.0,1.6582330168734658,,,-0.0204364110079791,0.6631202726290416,-0.0442350189352911,0.6856212092148437,-0.007072235870997336,0.02136606413397038,0.010115186448733365,-0.032627939692668244,1,16,Meet,JNJ,2026-03-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,-0.031913473093871,0.7671724137931034,0.003694507970495347,0.46936168624537195,-0.042761499570018964,-0.005628446309257348,0.01229813742175775,-0.06194589324124865,1,17,Beat,MA,2025-03-31
4.7997145401877415,3.2910233287898096,1.0,3.1741493676573134,,,0.1217931034482757,0.7722857494159596,0.1537065765421467,0.46936168624537195,-0.05475773277630797,0.014695570884258682,0.015876792783648595,-0.06842250382436889,2,17,Beat,MA,2025-06-30
3.1201934186953344,3.959953979441538,2.0,1.1876007741533166,,,0.05766629779909,0.7799348988607301,-0.06412680564918569,0.7697290816045315,-0.02848548626666785,-0.03312286293450955,0.010675926996325715,-0.05648127902567895,3,17,Meet,MA,2025-09-30
